#node	identifier	category	term ID	term description
bmrA	224308.BSU34820	STRING clusters	CL:5979	Mixed, incl. Response to antibiotic, and Small multidrug resistance protein
bmrA	224308.BSU34820	STRING clusters	CL:5980	Mixed, incl. Major facilitator superfamily, and Alpha/Beta hydrolase fold
bmrA	224308.BSU34820	STRING clusters	CL:5981	Mixed, incl. Major facilitator superfamily, and Helix_turn_helix, mercury resistance
bmrA	224308.BSU34820	STRING clusters	CL:5982	Major facilitator superfamily, and Helix_turn_helix, mercury resistance
bmrA	224308.BSU34820	STRING clusters	CL:5983	Mixed, incl. Helix_turn_helix, mercury resistance, and MFS/sugar transport protein
bmrA	224308.BSU34820	STRING clusters	CL:5995	Mixed, incl. Drug resistance transporter EmrB-like, and MFS/sugar transport protein
bmrA	224308.BSU34820	KEGG	bsu01501	beta-Lactam resistance
bmrA	224308.BSU34820	KEGG	bsu02010	ABC transporters
bmrA	224308.BSU34820	Reactome	MAP-1222449	Mtb iron assimilation by chelation
bmrA	224308.BSU34820	Reactome	MAP-1222499	Latent infection - Other responses of Mtb to phagocytosis
bmrA	224308.BSU34820	Reactome	MAP-1643685	Disease
bmrA	224308.BSU34820	Reactome	MAP-5663205	Infectious disease
bmrA	224308.BSU34820	Reactome	MAP-9635486	Infection with Mycobacterium tuberculosis
bmrA	224308.BSU34820	COMPARTMENTS	GOCC:0005886	Plasma membrane
bmrA	224308.BSU34820	COMPARTMENTS	GOCC:0016020	Membrane
bmrA	224308.BSU34820	COMPARTMENTS	GOCC:0071944	Cell periphery
bmrA	224308.BSU34820	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
bmrA	224308.BSU34820	UniProt Keywords	KW-0046	Antibiotic resistance
bmrA	224308.BSU34820	UniProt Keywords	KW-0067	ATP-binding
bmrA	224308.BSU34820	UniProt Keywords	KW-0472	Membrane
bmrA	224308.BSU34820	UniProt Keywords	KW-0547	Nucleotide-binding
bmrA	224308.BSU34820	UniProt Keywords	KW-0812	Transmembrane
bmrA	224308.BSU34820	UniProt Keywords	KW-0813	Transport
bmrA	224308.BSU34820	UniProt Keywords	KW-1003	Cell membrane
bmrA	224308.BSU34820	UniProt Keywords	KW-1133	Transmembrane helix
bmrA	224308.BSU34820	UniProt Keywords	KW-1278	Translocase
bmrA	224308.BSU34820	Pfam	PF00664	ABC transporter transmembrane region
bmrA	224308.BSU34820	InterPro	IPR003439	ABC transporter-like, ATP-binding domain
bmrA	224308.BSU34820	InterPro	IPR003593	AAA+ ATPase domain
bmrA	224308.BSU34820	InterPro	IPR011527	ABC transporter type 1, transmembrane domain
bmrA	224308.BSU34820	InterPro	IPR017871	ABC transporter-like, conserved site
bmrA	224308.BSU34820	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
bmrA	224308.BSU34820	InterPro	IPR036640	ABC transporter type 1, transmembrane domain superfamily
bmrA	224308.BSU34820	InterPro	IPR039421	Type 1 protein exporter
bmrA	224308.BSU34820	SMART	SM00382	ATPases associated with a variety of cellular activities
dppA	224308.BSU12920	GO Process	GO:0006508	Proteolysis
dppA	224308.BSU12920	GO Process	GO:0006807	Nitrogen compound metabolic process
dppA	224308.BSU12920	GO Process	GO:0008152	Metabolic process
dppA	224308.BSU12920	GO Process	GO:0009653	Anatomical structure morphogenesis
dppA	224308.BSU12920	GO Process	GO:0009987	Cellular process
dppA	224308.BSU12920	GO Process	GO:0019538	Protein metabolic process
dppA	224308.BSU12920	GO Process	GO:0030154	Cell differentiation
dppA	224308.BSU12920	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
dppA	224308.BSU12920	GO Process	GO:0032502	Developmental process
dppA	224308.BSU12920	GO Process	GO:0043170	Macromolecule metabolic process
dppA	224308.BSU12920	GO Process	GO:0043934	Sporulation
dppA	224308.BSU12920	GO Process	GO:0044238	Primary metabolic process
dppA	224308.BSU12920	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
dppA	224308.BSU12920	GO Process	GO:0048856	Anatomical structure development
dppA	224308.BSU12920	GO Process	GO:0048869	Cellular developmental process
dppA	224308.BSU12920	GO Process	GO:0071704	Organic substance metabolic process
dppA	224308.BSU12920	GO Process	GO:1901564	Organonitrogen compound metabolic process
dppA	224308.BSU12920	GO Function	GO:0003824	Catalytic activity
dppA	224308.BSU12920	GO Function	GO:0004177	Aminopeptidase activity
dppA	224308.BSU12920	GO Function	GO:0005488	Binding
dppA	224308.BSU12920	GO Function	GO:0008233	Peptidase activity
dppA	224308.BSU12920	GO Function	GO:0008237	Metallopeptidase activity
dppA	224308.BSU12920	GO Function	GO:0008238	Exopeptidase activity
dppA	224308.BSU12920	GO Function	GO:0016787	Hydrolase activity
dppA	224308.BSU12920	GO Function	GO:0043167	Ion binding
dppA	224308.BSU12920	GO Function	GO:0043169	Cation binding
dppA	224308.BSU12920	GO Function	GO:0046872	Metal ion binding
dppA	224308.BSU12920	GO Function	GO:0140096	Catalytic activity, acting on a protein
dppA	224308.BSU12920	STRING clusters	CL:7237	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppA	224308.BSU12920	STRING clusters	CL:7239	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppA	224308.BSU12920	STRING clusters	CL:7240	Peptide transport, and Cell wall macromolecule catabolic process
dppA	224308.BSU12920	STRING clusters	CL:7242	Peptide transport, and Cell wall macromolecule catabolic process
dppA	224308.BSU12920	STRING clusters	CL:7261	Peptide transport
dppA	224308.BSU12920	UniProt Keywords	KW-0031	Aminopeptidase
dppA	224308.BSU12920	UniProt Keywords	KW-0378	Hydrolase
dppA	224308.BSU12920	UniProt Keywords	KW-0479	Metal-binding
dppA	224308.BSU12920	UniProt Keywords	KW-0482	Metalloprotease
dppA	224308.BSU12920	UniProt Keywords	KW-0645	Protease
dppA	224308.BSU12920	UniProt Keywords	KW-0749	Sporulation
dppA	224308.BSU12920	UniProt Keywords	KW-0862	Zinc
dppA	224308.BSU12920	Pfam	PF04951	D-aminopeptidase
dppA	224308.BSU12920	InterPro	IPR007035	Peptidase M55, D-aminopeptidase
dppA	224308.BSU12920	InterPro	IPR027476	D-aminopeptidase, N-terminal
dppA	224308.BSU12920	InterPro	IPR033824	D-aminopeptidase DppA
dppA	224308.BSU12920	InterPro	IPR036177	Peptidase M55, D-aminopeptidase superfamily
dppB	224308.BSU12930	GO Process	GO:0006810	Transport
dppB	224308.BSU12930	GO Process	GO:0008104	Protein localization
dppB	224308.BSU12930	GO Process	GO:0009653	Anatomical structure morphogenesis
dppB	224308.BSU12930	GO Process	GO:0009987	Cellular process
dppB	224308.BSU12930	GO Process	GO:0015031	Protein transport
dppB	224308.BSU12930	GO Process	GO:0015833	Peptide transport
dppB	224308.BSU12930	GO Process	GO:0030154	Cell differentiation
dppB	224308.BSU12930	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
dppB	224308.BSU12930	GO Process	GO:0032502	Developmental process
dppB	224308.BSU12930	GO Process	GO:0033036	Macromolecule localization
dppB	224308.BSU12930	GO Process	GO:0042886	Amide transport
dppB	224308.BSU12930	GO Process	GO:0043934	Sporulation
dppB	224308.BSU12930	GO Process	GO:0045184	Establishment of protein localization
dppB	224308.BSU12930	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
dppB	224308.BSU12930	GO Process	GO:0048856	Anatomical structure development
dppB	224308.BSU12930	GO Process	GO:0048869	Cellular developmental process
dppB	224308.BSU12930	GO Process	GO:0051179	Localization
dppB	224308.BSU12930	GO Process	GO:0051234	Establishment of localization
dppB	224308.BSU12930	GO Process	GO:0051641	Cellular localization
dppB	224308.BSU12930	GO Process	GO:0055085	Transmembrane transport
dppB	224308.BSU12930	GO Process	GO:0070727	Cellular macromolecule localization
dppB	224308.BSU12930	GO Process	GO:0071702	Organic substance transport
dppB	224308.BSU12930	GO Process	GO:0071705	Nitrogen compound transport
dppB	224308.BSU12930	GO Component	GO:0005886	Plasma membrane
dppB	224308.BSU12930	GO Component	GO:0016020	Membrane
dppB	224308.BSU12930	GO Component	GO:0016021	Integral component of membrane
dppB	224308.BSU12930	GO Component	GO:0031224	Intrinsic component of membrane
dppB	224308.BSU12930	GO Component	GO:0071944	Cell periphery
dppB	224308.BSU12930	GO Component	GO:0110165	Cellular anatomical entity
dppB	224308.BSU12930	STRING clusters	CL:7237	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppB	224308.BSU12930	STRING clusters	CL:7239	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppB	224308.BSU12930	STRING clusters	CL:7240	Peptide transport, and Cell wall macromolecule catabolic process
dppB	224308.BSU12930	STRING clusters	CL:7242	Peptide transport, and Cell wall macromolecule catabolic process
dppB	224308.BSU12930	STRING clusters	CL:7261	Peptide transport
dppB	224308.BSU12930	KEGG	bsu02010	ABC transporters
dppB	224308.BSU12930	Reactome	MAP-1222499	Latent infection - Other responses of Mtb to phagocytosis
dppB	224308.BSU12930	Reactome	MAP-1643685	Disease
dppB	224308.BSU12930	Reactome	MAP-5663205	Infectious disease
dppB	224308.BSU12930	Reactome	MAP-9635486	Infection with Mycobacterium tuberculosis
dppB	224308.BSU12930	COMPARTMENTS	GOCC:0016020	Membrane
dppB	224308.BSU12930	COMPARTMENTS	GOCC:0045121	Membrane raft
dppB	224308.BSU12930	COMPARTMENTS	GOCC:0098857	Membrane microdomain
dppB	224308.BSU12930	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
dppB	224308.BSU12930	UniProt Keywords	KW-0472	Membrane
dppB	224308.BSU12930	UniProt Keywords	KW-0571	Peptide transport
dppB	224308.BSU12930	UniProt Keywords	KW-0653	Protein transport
dppB	224308.BSU12930	UniProt Keywords	KW-0749	Sporulation
dppB	224308.BSU12930	UniProt Keywords	KW-0812	Transmembrane
dppB	224308.BSU12930	UniProt Keywords	KW-0813	Transport
dppB	224308.BSU12930	UniProt Keywords	KW-1003	Cell membrane
dppB	224308.BSU12930	UniProt Keywords	KW-1133	Transmembrane helix
dppB	224308.BSU12930	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component
dppB	224308.BSU12930	InterPro	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
dppB	224308.BSU12930	InterPro	IPR035906	MetI-like superfamily
dppB	224308.BSU12930	InterPro	IPR045621	ABC transporter type 1, GsiC-like, N-terminal domain
dppC	224308.BSU12940	GO Process	GO:0006810	Transport
dppC	224308.BSU12940	GO Process	GO:0008104	Protein localization
dppC	224308.BSU12940	GO Process	GO:0009653	Anatomical structure morphogenesis
dppC	224308.BSU12940	GO Process	GO:0009987	Cellular process
dppC	224308.BSU12940	GO Process	GO:0015031	Protein transport
dppC	224308.BSU12940	GO Process	GO:0015833	Peptide transport
dppC	224308.BSU12940	GO Process	GO:0030154	Cell differentiation
dppC	224308.BSU12940	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
dppC	224308.BSU12940	GO Process	GO:0032502	Developmental process
dppC	224308.BSU12940	GO Process	GO:0033036	Macromolecule localization
dppC	224308.BSU12940	GO Process	GO:0042886	Amide transport
dppC	224308.BSU12940	GO Process	GO:0043934	Sporulation
dppC	224308.BSU12940	GO Process	GO:0045184	Establishment of protein localization
dppC	224308.BSU12940	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
dppC	224308.BSU12940	GO Process	GO:0048856	Anatomical structure development
dppC	224308.BSU12940	GO Process	GO:0048869	Cellular developmental process
dppC	224308.BSU12940	GO Process	GO:0051179	Localization
dppC	224308.BSU12940	GO Process	GO:0051234	Establishment of localization
dppC	224308.BSU12940	GO Process	GO:0051641	Cellular localization
dppC	224308.BSU12940	GO Process	GO:0055085	Transmembrane transport
dppC	224308.BSU12940	GO Process	GO:0070727	Cellular macromolecule localization
dppC	224308.BSU12940	GO Process	GO:0071702	Organic substance transport
dppC	224308.BSU12940	GO Process	GO:0071705	Nitrogen compound transport
dppC	224308.BSU12940	GO Component	GO:0005886	Plasma membrane
dppC	224308.BSU12940	GO Component	GO:0016020	Membrane
dppC	224308.BSU12940	GO Component	GO:0016021	Integral component of membrane
dppC	224308.BSU12940	GO Component	GO:0031224	Intrinsic component of membrane
dppC	224308.BSU12940	GO Component	GO:0071944	Cell periphery
dppC	224308.BSU12940	GO Component	GO:0110165	Cellular anatomical entity
dppC	224308.BSU12940	STRING clusters	CL:7237	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppC	224308.BSU12940	STRING clusters	CL:7239	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppC	224308.BSU12940	STRING clusters	CL:7240	Peptide transport, and Cell wall macromolecule catabolic process
dppC	224308.BSU12940	STRING clusters	CL:7242	Peptide transport, and Cell wall macromolecule catabolic process
dppC	224308.BSU12940	STRING clusters	CL:7261	Peptide transport
dppC	224308.BSU12940	KEGG	bsu02010	ABC transporters
dppC	224308.BSU12940	Reactome	MAP-1222499	Latent infection - Other responses of Mtb to phagocytosis
dppC	224308.BSU12940	Reactome	MAP-1643685	Disease
dppC	224308.BSU12940	Reactome	MAP-5663205	Infectious disease
dppC	224308.BSU12940	Reactome	MAP-9635486	Infection with Mycobacterium tuberculosis
dppC	224308.BSU12940	COMPARTMENTS	GOCC:0000428	DNA-directed RNA polymerase complex
dppC	224308.BSU12940	COMPARTMENTS	GOCC:0005622	Intracellular
dppC	224308.BSU12940	COMPARTMENTS	GOCC:0030880	RNA polymerase complex
dppC	224308.BSU12940	COMPARTMENTS	GOCC:0032991	Protein-containing complex
dppC	224308.BSU12940	COMPARTMENTS	GOCC:0061695	Transferase complex, transferring phosphorus-containing groups
dppC	224308.BSU12940	COMPARTMENTS	GOCC:1902494	Catalytic complex
dppC	224308.BSU12940	COMPARTMENTS	GOCC:1990234	Transferase complex
dppC	224308.BSU12940	UniProt Keywords	KW-0472	Membrane
dppC	224308.BSU12940	UniProt Keywords	KW-0571	Peptide transport
dppC	224308.BSU12940	UniProt Keywords	KW-0653	Protein transport
dppC	224308.BSU12940	UniProt Keywords	KW-0749	Sporulation
dppC	224308.BSU12940	UniProt Keywords	KW-0812	Transmembrane
dppC	224308.BSU12940	UniProt Keywords	KW-0813	Transport
dppC	224308.BSU12940	UniProt Keywords	KW-1003	Cell membrane
dppC	224308.BSU12940	UniProt Keywords	KW-1133	Transmembrane helix
dppC	224308.BSU12940	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component
dppC	224308.BSU12940	Pfam	PF12911	N-terminal TM domain of oligopeptide transport permease C
dppC	224308.BSU12940	InterPro	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
dppC	224308.BSU12940	InterPro	IPR025966	Oligopeptide transport permease C-like, N-terminal domain
dppC	224308.BSU12940	InterPro	IPR035906	MetI-like superfamily
dppD	224308.BSU12950	GO Process	GO:0006810	Transport
dppD	224308.BSU12950	GO Process	GO:0008104	Protein localization
dppD	224308.BSU12950	GO Process	GO:0009653	Anatomical structure morphogenesis
dppD	224308.BSU12950	GO Process	GO:0009987	Cellular process
dppD	224308.BSU12950	GO Process	GO:0015031	Protein transport
dppD	224308.BSU12950	GO Process	GO:0015833	Peptide transport
dppD	224308.BSU12950	GO Process	GO:0030154	Cell differentiation
dppD	224308.BSU12950	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
dppD	224308.BSU12950	GO Process	GO:0032502	Developmental process
dppD	224308.BSU12950	GO Process	GO:0033036	Macromolecule localization
dppD	224308.BSU12950	GO Process	GO:0042886	Amide transport
dppD	224308.BSU12950	GO Process	GO:0043934	Sporulation
dppD	224308.BSU12950	GO Process	GO:0045184	Establishment of protein localization
dppD	224308.BSU12950	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
dppD	224308.BSU12950	GO Process	GO:0048856	Anatomical structure development
dppD	224308.BSU12950	GO Process	GO:0048869	Cellular developmental process
dppD	224308.BSU12950	GO Process	GO:0051179	Localization
dppD	224308.BSU12950	GO Process	GO:0051234	Establishment of localization
dppD	224308.BSU12950	GO Process	GO:0051641	Cellular localization
dppD	224308.BSU12950	GO Process	GO:0055085	Transmembrane transport
dppD	224308.BSU12950	GO Process	GO:0070727	Cellular macromolecule localization
dppD	224308.BSU12950	GO Process	GO:0071702	Organic substance transport
dppD	224308.BSU12950	GO Process	GO:0071705	Nitrogen compound transport
dppD	224308.BSU12950	GO Function	GO:0000166	Nucleotide binding
dppD	224308.BSU12950	GO Function	GO:0005215	Transporter activity
dppD	224308.BSU12950	GO Function	GO:0005488	Binding
dppD	224308.BSU12950	GO Function	GO:0005524	ATP binding
dppD	224308.BSU12950	GO Function	GO:0017076	Purine nucleotide binding
dppD	224308.BSU12950	GO Function	GO:0022857	Transmembrane transporter activity
dppD	224308.BSU12950	GO Function	GO:0030554	Adenyl nucleotide binding
dppD	224308.BSU12950	GO Function	GO:0032553	Ribonucleotide binding
dppD	224308.BSU12950	GO Function	GO:0032555	Purine ribonucleotide binding
dppD	224308.BSU12950	GO Function	GO:0032559	Adenyl ribonucleotide binding
dppD	224308.BSU12950	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
dppD	224308.BSU12950	GO Function	GO:0036094	Small molecule binding
dppD	224308.BSU12950	GO Function	GO:0043167	Ion binding
dppD	224308.BSU12950	GO Function	GO:0043168	Anion binding
dppD	224308.BSU12950	GO Function	GO:0097159	Organic cyclic compound binding
dppD	224308.BSU12950	GO Function	GO:0097367	Carbohydrate derivative binding
dppD	224308.BSU12950	GO Function	GO:1901265	Nucleoside phosphate binding
dppD	224308.BSU12950	GO Function	GO:1901363	Heterocyclic compound binding
dppD	224308.BSU12950	GO Component	GO:0005886	Plasma membrane
dppD	224308.BSU12950	GO Component	GO:0016020	Membrane
dppD	224308.BSU12950	GO Component	GO:0071944	Cell periphery
dppD	224308.BSU12950	GO Component	GO:0110165	Cellular anatomical entity
dppD	224308.BSU12950	STRING clusters	CL:7237	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppD	224308.BSU12950	STRING clusters	CL:7239	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppD	224308.BSU12950	STRING clusters	CL:7240	Peptide transport, and Cell wall macromolecule catabolic process
dppD	224308.BSU12950	STRING clusters	CL:7242	Peptide transport, and Cell wall macromolecule catabolic process
dppD	224308.BSU12950	STRING clusters	CL:7261	Peptide transport
dppD	224308.BSU12950	KEGG	bsu02010	ABC transporters
dppD	224308.BSU12950	COMPARTMENTS	GOCC:0005886	Plasma membrane
dppD	224308.BSU12950	COMPARTMENTS	GOCC:0016020	Membrane
dppD	224308.BSU12950	COMPARTMENTS	GOCC:0071944	Cell periphery
dppD	224308.BSU12950	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
dppD	224308.BSU12950	UniProt Keywords	KW-0067	ATP-binding
dppD	224308.BSU12950	UniProt Keywords	KW-0472	Membrane
dppD	224308.BSU12950	UniProt Keywords	KW-0547	Nucleotide-binding
dppD	224308.BSU12950	UniProt Keywords	KW-0571	Peptide transport
dppD	224308.BSU12950	UniProt Keywords	KW-0653	Protein transport
dppD	224308.BSU12950	UniProt Keywords	KW-0749	Sporulation
dppD	224308.BSU12950	UniProt Keywords	KW-0813	Transport
dppD	224308.BSU12950	UniProt Keywords	KW-1003	Cell membrane
dppD	224308.BSU12950	Pfam	PF08352	Oligopeptide/dipeptide transporter, C-terminal region
dppD	224308.BSU12950	InterPro	IPR003439	ABC transporter-like, ATP-binding domain
dppD	224308.BSU12950	InterPro	IPR003593	AAA+ ATPase domain
dppD	224308.BSU12950	InterPro	IPR013563	Oligopeptide/dipeptide ABC transporter, C-terminal
dppD	224308.BSU12950	InterPro	IPR017871	ABC transporter-like, conserved site
dppD	224308.BSU12950	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
dppD	224308.BSU12950	SMART	SM00382	ATPases associated with a variety of cellular activities
dppE	224308.BSU12960	GO Process	GO:0006810	Transport
dppE	224308.BSU12960	GO Process	GO:0008104	Protein localization
dppE	224308.BSU12960	GO Process	GO:0009653	Anatomical structure morphogenesis
dppE	224308.BSU12960	GO Process	GO:0009987	Cellular process
dppE	224308.BSU12960	GO Process	GO:0015031	Protein transport
dppE	224308.BSU12960	GO Process	GO:0015833	Peptide transport
dppE	224308.BSU12960	GO Process	GO:0030154	Cell differentiation
dppE	224308.BSU12960	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
dppE	224308.BSU12960	GO Process	GO:0032502	Developmental process
dppE	224308.BSU12960	GO Process	GO:0033036	Macromolecule localization
dppE	224308.BSU12960	GO Process	GO:0042886	Amide transport
dppE	224308.BSU12960	GO Process	GO:0043934	Sporulation
dppE	224308.BSU12960	GO Process	GO:0045184	Establishment of protein localization
dppE	224308.BSU12960	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
dppE	224308.BSU12960	GO Process	GO:0048856	Anatomical structure development
dppE	224308.BSU12960	GO Process	GO:0048869	Cellular developmental process
dppE	224308.BSU12960	GO Process	GO:0051179	Localization
dppE	224308.BSU12960	GO Process	GO:0051234	Establishment of localization
dppE	224308.BSU12960	GO Process	GO:0051641	Cellular localization
dppE	224308.BSU12960	GO Process	GO:0055085	Transmembrane transport
dppE	224308.BSU12960	GO Process	GO:0070727	Cellular macromolecule localization
dppE	224308.BSU12960	GO Process	GO:0071702	Organic substance transport
dppE	224308.BSU12960	GO Process	GO:0071705	Nitrogen compound transport
dppE	224308.BSU12960	GO Function	GO:0005215	Transporter activity
dppE	224308.BSU12960	GO Function	GO:0022857	Transmembrane transporter activity
dppE	224308.BSU12960	GO Function	GO:0042887	Amide transmembrane transporter activity
dppE	224308.BSU12960	GO Function	GO:1904680	Peptide transmembrane transporter activity
dppE	224308.BSU12960	GO Component	GO:0005886	Plasma membrane
dppE	224308.BSU12960	GO Component	GO:0016020	Membrane
dppE	224308.BSU12960	GO Component	GO:0016021	Integral component of membrane
dppE	224308.BSU12960	GO Component	GO:0030288	Outer membrane-bounded periplasmic space
dppE	224308.BSU12960	GO Component	GO:0030313	Cell envelope
dppE	224308.BSU12960	GO Component	GO:0031224	Intrinsic component of membrane
dppE	224308.BSU12960	GO Component	GO:0031975	Envelope
dppE	224308.BSU12960	GO Component	GO:0032991	Protein-containing complex
dppE	224308.BSU12960	GO Component	GO:0042597	Periplasmic space
dppE	224308.BSU12960	GO Component	GO:0043190	ATP-binding cassette (ABC) transporter complex
dppE	224308.BSU12960	GO Component	GO:0071944	Cell periphery
dppE	224308.BSU12960	GO Component	GO:0098533	ATPase dependent transmembrane transport complex
dppE	224308.BSU12960	GO Component	GO:0098796	Membrane protein complex
dppE	224308.BSU12960	GO Component	GO:0098797	Plasma membrane protein complex
dppE	224308.BSU12960	GO Component	GO:0110165	Cellular anatomical entity
dppE	224308.BSU12960	GO Component	GO:1902495	Transmembrane transporter complex
dppE	224308.BSU12960	GO Component	GO:1990351	Transporter complex
dppE	224308.BSU12960	STRING clusters	CL:7237	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppE	224308.BSU12960	STRING clusters	CL:7239	Mixed, incl. Peptide transport, and Cell wall macromolecule catabolic process
dppE	224308.BSU12960	STRING clusters	CL:7240	Peptide transport, and Cell wall macromolecule catabolic process
dppE	224308.BSU12960	STRING clusters	CL:7242	Peptide transport, and Cell wall macromolecule catabolic process
dppE	224308.BSU12960	STRING clusters	CL:7261	Peptide transport
dppE	224308.BSU12960	KEGG	bsu02010	ABC transporters
dppE	224308.BSU12960	COMPARTMENTS	GOCC:0030288	Outer membrane-bounded periplasmic space
dppE	224308.BSU12960	COMPARTMENTS	GOCC:0030313	Cell envelope
dppE	224308.BSU12960	COMPARTMENTS	GOCC:0031975	Envelope
dppE	224308.BSU12960	COMPARTMENTS	GOCC:0042597	Periplasmic space
dppE	224308.BSU12960	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
dppE	224308.BSU12960	UniProt Keywords	KW-0449	Lipoprotein
dppE	224308.BSU12960	UniProt Keywords	KW-0472	Membrane
dppE	224308.BSU12960	UniProt Keywords	KW-0564	Palmitate
dppE	224308.BSU12960	UniProt Keywords	KW-0571	Peptide transport
dppE	224308.BSU12960	UniProt Keywords	KW-0653	Protein transport
dppE	224308.BSU12960	UniProt Keywords	KW-0732	Signal
dppE	224308.BSU12960	UniProt Keywords	KW-0749	Sporulation
dppE	224308.BSU12960	UniProt Keywords	KW-0813	Transport
dppE	224308.BSU12960	UniProt Keywords	KW-1003	Cell membrane
dppE	224308.BSU12960	Pfam	PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle
dppE	224308.BSU12960	InterPro	IPR000914	Solute-binding protein family 5 domain
dppE	224308.BSU12960	InterPro	IPR023765	Solute-binding protein family 5, conserved site
dppE	224308.BSU12960	InterPro	IPR030678	Peptide/nickel binding protein, MppA-type
dppE	224308.BSU12960	InterPro	IPR039424	Solute-binding protein family 5
ecsA	224308.BSU10040	GO Process	GO:0007154	Cell communication
ecsA	224308.BSU10040	GO Process	GO:0009292	Horizontal gene transfer
ecsA	224308.BSU10040	GO Process	GO:0009294	DNA-mediated transformation
ecsA	224308.BSU10040	GO Process	GO:0009605	Response to external stimulus
ecsA	224308.BSU10040	GO Process	GO:0009653	Anatomical structure morphogenesis
ecsA	224308.BSU10040	GO Process	GO:0009987	Cellular process
ecsA	224308.BSU10040	GO Process	GO:0009991	Response to extracellular stimulus
ecsA	224308.BSU10040	GO Process	GO:0030154	Cell differentiation
ecsA	224308.BSU10040	GO Process	GO:0030420	Establishment of competence for transformation
ecsA	224308.BSU10040	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
ecsA	224308.BSU10040	GO Process	GO:0031668	Cellular response to extracellular stimulus
ecsA	224308.BSU10040	GO Process	GO:0032502	Developmental process
ecsA	224308.BSU10040	GO Process	GO:0043934	Sporulation
ecsA	224308.BSU10040	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
ecsA	224308.BSU10040	GO Process	GO:0048856	Anatomical structure development
ecsA	224308.BSU10040	GO Process	GO:0048869	Cellular developmental process
ecsA	224308.BSU10040	GO Process	GO:0050896	Response to stimulus
ecsA	224308.BSU10040	GO Process	GO:0051716	Cellular response to stimulus
ecsA	224308.BSU10040	GO Process	GO:0071496	Cellular response to external stimulus
ecsA	224308.BSU10040	GO Function	GO:0000166	Nucleotide binding
ecsA	224308.BSU10040	GO Function	GO:0005488	Binding
ecsA	224308.BSU10040	GO Function	GO:0005524	ATP binding
ecsA	224308.BSU10040	GO Function	GO:0017076	Purine nucleotide binding
ecsA	224308.BSU10040	GO Function	GO:0030554	Adenyl nucleotide binding
ecsA	224308.BSU10040	GO Function	GO:0032553	Ribonucleotide binding
ecsA	224308.BSU10040	GO Function	GO:0032555	Purine ribonucleotide binding
ecsA	224308.BSU10040	GO Function	GO:0032559	Adenyl ribonucleotide binding
ecsA	224308.BSU10040	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
ecsA	224308.BSU10040	GO Function	GO:0036094	Small molecule binding
ecsA	224308.BSU10040	GO Function	GO:0043167	Ion binding
ecsA	224308.BSU10040	GO Function	GO:0043168	Anion binding
ecsA	224308.BSU10040	GO Function	GO:0097159	Organic cyclic compound binding
ecsA	224308.BSU10040	GO Function	GO:0097367	Carbohydrate derivative binding
ecsA	224308.BSU10040	GO Function	GO:1901265	Nucleoside phosphate binding
ecsA	224308.BSU10040	GO Function	GO:1901363	Heterocyclic compound binding
ecsA	224308.BSU10040	STRING clusters	CL:2383	Mixed, incl. Transmembrane helix, and Methyltransferase activity
ecsA	224308.BSU10040	STRING clusters	CL:2384	Mixed, incl. Transmembrane helix, and Methyltransferase activity
ecsA	224308.BSU10040	STRING clusters	CL:2385	Mostly uncharacterized, incl. Hydrolase activity, acting on ester bonds, and Metallopeptidase activity
